t_wall,t_rtde,q0,q1,q2,q3,q4,q5,dq0,dq1,dq2,dq3,dq4,dq5,target_q0,target_q1,target_q2,target_q3,target_q4,target_q5,target_qd0,target_qd1,target_qd2,target_qd3,target_qd4,target_qd5,current0,current1,current2,current3,current4,current5,target_current0,target_current1,target_current2,target_current3,target_current4,target_current5,target_moment0,target_moment1,target_moment2,target_moment3,target_moment4,target_moment5,temp0,temp1,temp2,temp3,temp4,temp5,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,tcp_vx,tcp_vy,tcp_vz,tcp_wx,tcp_wy,tcp_wz,tcp_t_vx,tcp_t_vy,tcp_t_vz,tcp_t_wx,tcp_t_wy,tcp_t_wz,robot_status,robot_mode,safety_mode,safety_status_bits,runtime_state,speed_scaling,speed_scaling_combined,momentum,target_speed_fraction,payload,ft_wrench0,ft_wrench1,ft_wrench2,ft_wrench3,ft_wrench4,ft_wrench5,execution_time,joint_voltage0,joint_voltage1,joint_voltage2,joint_voltage3,joint_voltage4,joint_voltage5,main_voltage,robot_current,robot_voltage,din_bits,dout_bits
0.081585,1160.7839999999999,-0.32700950304140264,-1.4200704733477991,1.2360625267028809,-1.386092487965719,-1.5709541479693812,2.738044500350952,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0269165076315403,-1.105819821357727,-0.613066554069519,-0.204775869846344,0.06937761604785919,0.03580780327320099,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.88994598388672,38.64998245239258,39.42998123168945,42.90985107421875,44.019981384277344,44.988311767578125,-0.3499257170854637,0.00015125817198927296,0.22438658897814223,-2.303008342879406,2.1307966245243923,0.0006181748846338724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.428592,47.16400146484375,47.05799865722656,46.92100143432617,46.875999450683594,46.99700164794922,46.93600082397461,47.21864318847656,0.7161448001861572,47.21864318847656,0.0,0.0
0.089675,1160.792,-0.32705766359438115,-1.4199984709369105,1.2360987663269043,-1.3860686461078089,-1.5709660688983362,2.7379846572875977,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0269165076315403,-1.0138550996780396,-0.623741865158081,-0.2193228006362915,0.05259270966053009,0.04587874934077263,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.88994598388672,38.64998245239258,39.42998123168945,42.90985107421875,44.019981384277344,44.988311767578125,-0.3499193766790742,0.00016861932027318255,0.22435001133386223,-2.3029733676512487,2.1307391209898587,0.0004362534270161181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.431328,47.16400146484375,47.05799865722656,46.92100143432617,46.875999450683594,46.99700164794922,46.93600082397461,47.21864318847656,0.6087239384651184,47.21864318847656,0.0,0.0
0.097801,1160.8,-0.3270457426654261,-1.420046631489889,1.2360868453979492,-1.3861168066607874,-1.570942227040426,2.738032579421997,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0269165076315403,-1.1529237031936646,-0.6344171166419983,-0.21820379793643951,0.07049661129713058,0.03245082125067711,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.88994598388672,38.64998245239258,39.42998123168945,42.90985107421875,44.019981384277344,44.988311767578125,-0.3499290322167867,0.00016245348261889478,0.22437357362713023,-2.302983414475538,2.1308253143642655,0.0005762139506088081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.432336,47.16400146484375,47.05799865722656,46.92100143432617,46.875999450683594,46.99700164794922,46.93600082397461,47.21864318847656,0.6445291042327881,47.21864318847656,0.0,0.0
0.105972,1160.808,-0.327033821736471,-1.4200227896319788,1.2360625267028809,-1.3860686461078089,-1.5709779898272913,2.7379846572875977,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0269165076315403,-1.056472897529602,-0.6100164651870728,-0.21037083864212036,0.067139632999897,0.05930667370557785,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.88994598388672,38.64998245239258,39.42998123168945,42.90985107421875,44.019981384277344,44.988311767578125,-0.34992271293105215,0.0001640010841407716,0.22436877065481556,-2.3030088079952358,2.130721123826326,0.0005307183432839959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.459552,47.16400146484375,47.05799865722656,46.92100143432617,46.875999450683594,46.99700164794922,46.93600082397461,47.21864318847656,0.7519552707672119,47.21864318847656,0.0,0.0
0.114088,1160.816,-0.3269856611834925,-1.420046631489889,1.2360625267028809,-1.3861048857318323,-1.5709779898272913,2.738020658493042,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0291595496237278,-1.069931149482727,-0.6008661985397339,-0.2215607762336731,0.07161560654640198,0.05594969168305397,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.88994598388672,38.64998245239258,39.42998123168945,42.90985107421875,44.019981384277344,44.98847961425781,-0.3499282095809697,0.00014897938166162818,0.22437975965627627,-2.3030398049374097,2.130723728325274,0.00061703815050329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.43938,47.16400146484375,47.05799865722656,46.92100143432617,46.875999450683594,46.981998443603516,46.95199966430664,47.21864318847656,0.7877604365348816,47.21864318847656,0.0,0.0
0.122214,1160.8239999999998,-0.3269737402545374,-1.420058552418844,1.2360506057739258,-1.3860686461078089,-1.5709903875934046,2.738020658493042,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.02467346377670765,-1.1035767793655396,-0.6267919540405273,-0.21148984134197235,0.07609158009290695,0.04364075884222984,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889949798583984,38.64998245239258,39.42998123168945,42.90985107421875,44.019981384277344,44.98847961425781,-0.3499213521234554,0.0001452125781262742,0.2243841519801344,-2.303040364559363,2.1306989702719252,0.0006072813141138504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.428772,47.16400146484375,47.05799865722656,46.95199966430664,46.875999450683594,46.981998443603516,46.95199966430664,47.21864318847656,0.5729187726974487,47.21864318847656,0.0,0.0
0.130337,1160.8319999999999,-0.32699758211244756,-1.420046631489889,1.2360386848449707,-1.3861168066607874,-1.5710023085223597,2.738032579421997,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0291595496237278,-1.092361569404602,-0.623741865158081,-0.2025378942489624,0.07385359704494476,0.0839245393872261,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889949798583984,38.64998245239258,39.42998123168945,42.90985107421875,44.019981384277344,44.98847961425781,-0.3499327457444377,0.00016000160620607823,0.22438782619576142,-2.303008795229039,2.1307460273265706,0.0006838350227084826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.431424,47.16400146484375,47.05799865722656,46.95199966430664,46.875999450683594,46.981998443603516,46.95199966430664,47.21864318847656,0.6087239384651184,47.21864318847656,0.0,0.0
0.138484,1160.84,-0.32700950304140264,-1.4200704733477991,1.2360749244689941,-1.386080567036764,-1.5709660688983362,2.738008499145508,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0291595496237278,-1.0946046113967896,-0.6206917762756348,-0.21820379793643951,0.06602063775062561,0.038045790046453476,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889949798583984,38.64998245239258,39.42998123168945,42.90985107421875,44.019981384277344,44.98847961425781,-0.3499206017730558,0.00015214344004144023,0.22438192676757612,-2.3030314197796193,2.1307410393702084,0.0005908657335217224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.429516,47.16400146484375,47.05799865722656,46.95199966430664,46.875999450683594,46.981998443603516,46.95199966430664,47.21864318847656,0.7161448001861572,47.21864318847656,0.0,0.0
0.146616,1160.848,-0.3270214239703577,-1.4200108687030237,1.2360749244689941,-1.3861168066607874,-1.5709660688983362,2.738020658493042,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.02467346377670765,-1.083389401435852,-0.6222168207168579,-0.23275071382522583,0.06602063775062561,0.038045790046453476,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889949798583984,38.64998245239258,39.42998123168945,42.90985107421875,44.019981384277344,44.98847961425781,-0.3499318093949211,0.00016011358449113608,0.2243652526884673,-2.3029989437544116,2.13076219494981,0.0005573611339874583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.429624,47.16400146484375,47.0880012512207,46.95199966430664,46.875999450683594,46.981998443603516,46.95199966430664,47.21864318847656,0.6803395748138428,47.21864318847656,0.0,0.0
0.154741,1160.856,-0.3270815054522913,-1.4200227896319788,1.2360749244689941,-1.3861048857318323,-1.5709541479693812,2.7380564212799072,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3269999921321869,-1.4199999570846558,1.2359999418258667,-1.3860000371932983,-1.5709999799728394,2.73799991607666,0.0,0.0,0.0,0.0,0.0,0.0,0.0269165076315403,-1.0676881074905396,-0.6054413318634033,-0.22715574502944946,0.07049661129713058,0.051473718136548996,-1.6247398572220953e-17,-1.0687898256887804,-1.1894663183301544,-0.4440940167833153,-5.2832411492621246e-05,0.0,-1.8685101751901281e-16,-12.025484868222945,-9.938868412204133,-1.879681580772009,-0.0002231161185564005,0.0,36.889949798583984,38.64998245239258,39.42998123168945,42.90986633300781,44.019981384277344,44.98847961425781,-0.3499294303611942,0.00017772795577737643,0.2243681803217565,-2.3029047702904655,2.130879973686429,0.0005496585478204899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,2.0,1.0,0.24,0.0,0.24,1.0,nan,nan,nan,nan,nan,nan,0.430968,47.16400146484375,47.0880012512207,46.95199966430664,46.875999450683594,46.981998443603516,46.95199966430664,47.21864318847656,0.9309917092323303,47.21864318847656,0.0,0.0
